gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,Contract,MonthlyCharges,Churn,internet_fiber,TotalCharges,TenureGroup_13-24m,TenureGroup_25-48m,TenureGroup_49-72m,HighValueCustomer
0,1,0,-0.055833672077855064,1,1,0,0.3071246850935365,0,True,0.006419955050399655,False,True,False,0
1,0,0,-0.2594354906780068,1,1,0,0.7059347192846889,0,False,-0.019192025323039492,False,True,False,1
1,0,1,-1.2774445836787656,1,1,0,0.17418800702981907,1,False,-0.9756670165104394,False,False,False,0
1,0,1,0.3106496014024181,1,0,2,-1.4875204687666492,0,False,-0.6533093324999122,False,True,False,0
1,0,1,-0.9109613101984924,1,1,1,-1.4875204687666492,0,True,-0.9182608536044551,False,False,False,0
0,0,1,1.5322605130033284,1,1,0,-1.5207546382825785,0,False,-0.4192688221908993,False,False,True,0
1,0,0,-1.1960038562387048,1,0,0,-0.32432453570912145,1,True,-0.9337163590022202,False,False,False,0
1,1,0,0.5549717837226001,1,1,1,0.6727005497687596,1,True,0.7200227185586352,False,True,False,1
1,0,0,1.0843365120829946,1,0,0,1.5035547876669937,1,False,1.8593142593081697,False,False,True,1
0,1,0,0.6364125111626608,1,0,0,0.20742217654574843,0,False,0.49834661256783436,False,True,False,0
1,0,0,1.0843365120829946,1,1,2,-1.5207546382825785,1,True,-0.5115602687089817,False,False,True,0
0,0,0,-0.13727439951791576,0,0,0,-1.1219446040914263,1,False,-0.6095923315176627,False,True,False,0
0,1,0,-0.9924020376385531,1,0,0,-1.4875204687666492,1,False,-0.9359242883447579,False,False,False,0
0,0,1,-0.9516816739185228,1,1,1,-1.4875204687666492,0,True,-0.9270925709746065,False,False,False,0
0,0,0,-0.9924020376385531,1,0,0,-0.22462202716133334,0,True,-0.8016821843184563,False,False,False,0
0,0,0,-0.1779947632379461,1,0,0,0.8388713973484064,1,False,0.10621836133311081,False,True,False,1
0,0,1,-0.5037576729981889,1,1,0,0.37359302412539525,0,False,-0.33536750717446073,True,False,False,0
0,1,0,0.9621754209229036,1,0,0,1.3373839400873468,1,True,1.5899468795185512,False,False,True,1
0,0,0,0.6771328748826912,0,1,2,-0.7896029089321326,0,False,-0.11943201747425823,False,False,True,0
0,0,0,-1.1145631287986442,1,0,1,0.805637227832477,1,True,-0.8100723158201001,False,False,False,1
0,0,0,-0.5851984004382496,1,0,2,0.8388713973484064,1,False,-0.29120892032370355,True,False,False,1
1,0,1,1.5729808767233588,1,1,2,0.8388713973484064,0,True,1.8151556724574127,False,False,True,1
1,0,0,-0.5037576729981889,1,1,0,0.805637227832477,1,True,-0.2205551813624921,True,False,False,1
1,0,0,0.3106496014024181,0,0,2,-0.7563687394162032,1,False,-0.26471376821324927,False,True,False,0
0,0,0,-0.5851984004382496,1,1,0,-0.12491951861354524,0,True,-0.5217167436846559,True,False,False,0
0,0,1,0.22920887396235737,1,0,2,-1.4875204687666492,0,True,-0.670972767240215,False,True,False,0
0,1,0,1.4100994218432374,1,1,0,1.3706181096032763,0,True,2.1295648108348035,False,False,True,1
0,0,1,-0.62591876415828,1,0,1,-0.32432453570912145,0,False,-0.5936952402513901,True,False,False,0
1,0,0,-1.2774445836787656,0,1,2,-0.9890079260277087,1,True,-0.9911225219082044,False,False,False,0
1,0,0,1.4508197855632678,1,0,1,-1.3213496211870024,0,False,-0.25588205084309784,False,False,True,0
1,0,0,0.10704778280226633,1,0,0,0.6062322107369008,0,False,0.27622892070852584,False,True,False,1
0,0,0,-1.1960038562387048,1,0,1,0.37359302412539525,1,False,-0.9058964492862431,False,False,False,0
0,0,0,-0.9924020376385531,1,0,2,0.8388713973484064,0,True,-0.6886362019805179,False,False,False,1
1,0,0,-0.13727439951791576,1,0,2,0.20742217654574843,0,False,-0.09735272404887965,False,True,False,0
0,0,0,-1.2367242199587352,0,0,0,-0.9890079260277087,1,False,-0.9756670165104394,False,False,False,0
0,1,0,0.8400143297628127,1,1,1,0.3071246850935365,0,False,0.7253217489807261,False,False,True,0
1,0,1,-1.2774445836787656,0,1,2,-1.3213496211870024,1,False,-0.9955383805932801,False,False,False,0
0,0,0,-1.0331224013585834,1,1,0,0.3403588546094659,0,True,-0.7747454463394944,False,False,False,0
0,0,1,-1.1552834925186746,1,0,0,-1.4875204687666492,0,False,-0.9712511578253638,False,False,False,0
0,0,0,-0.13727439951791576,1,1,2,0.37359302412539525,0,False,-0.033322773115281784,False,True,False,0
0,0,0,-1.1960038562387048,1,1,1,0.3403588546094659,1,True,-0.9072212068917659,False,False,False,0
0,1,0,-1.2774445836787656,0,0,1,-1.288115451671073,1,False,-0.9950967947247725,False,False,False,0
1,0,0,-1.0331224013585834,0,1,2,-0.9890079260277087,0,True,-0.8983894895216143,False,False,False,0
0,0,0,0.7992939660427822,1,0,1,1.536788957182923,1,False,1.5422556057197334,False,False,True,1
1,0,1,1.6137012404433893,1,1,0,0.9053397363802651,0,True,1.9184867656881843,False,False,True,1
1,0,0,0.9214550572028734,1,1,0,1.071510583959912,1,True,1.3492825811819247,False,False,True,1
1,0,0,-1.2774445836787656,1,0,0,-1.4875204687666492,0,True,-0.997746309935818,False,False,False,0
0,0,0,-1.0738427650786138,1,0,0,-1.4875204687666492,0,True,-0.9535877230850608,False,False,False,0
0,0,1,-0.13727439951791576,1,0,2,-1.4875204687666492,0,False,-0.750458223571578,False,True,False,0
1,0,1,0.3920903288424788,0,0,0,-0.556963722320627,0,False,-0.11634091639470523,False,True,False,0
0,0,0,-0.0965540357978854,0,1,2,-0.8228370784480619,0,True,-0.4766749850968836,False,True,False,0
1,0,0,-1.2774445836787656,1,1,2,-0.4572612137728389,1,False,-0.9840571480120833,False,False,False,0
1,0,0,1.6137012404433893,1,1,0,0.7059347192846889,0,False,1.7277216704929135,False,False,True,1
0,0,0,-1.1552834925186746,1,1,2,-0.4572612137728389,1,False,-0.9164945101304248,False,False,False,0
1,0,1,-1.2774445836787656,0,0,0,-1.3213496211870024,0,True,-0.9955383805932801,False,False,False,0
0,0,0,-1.2774445836787656,1,0,1,0.1409538375138897,1,False,-0.976108602378947,False,False,False,0
1,0,0,-1.2774445836787656,1,1,1,0.3071246850935365,1,True,-0.9739006730364091,False,False,False,0
1,0,0,1.2064976032430856,1,1,0,0.5065297021891128,0,False,1.1836878804915854,False,False,True,0
0,0,0,-0.7073594915983407,1,0,0,1.2044472620236295,1,True,-0.33757543651699856,True,False,False,1
1,0,1,-1.2774445836787656,1,0,0,-1.5207546382825785,0,False,-0.9981878958043255,False,False,False,0
0,0,0,1.4508197855632678,1,1,2,-1.4875204687666492,0,False,-0.40602124613567214,False,False,True,0
0,0,0,-1.0331224013585834,1,0,0,0.3403588546094659,0,True,-0.7747454463394944,False,False,False,0
0,0,0,1.6137012404433893,1,1,1,0.7724030583165477,0,True,1.7913100355580038,False,False,True,1
1,0,0,1.6137012404433893,1,0,2,0.7391688888006183,0,False,1.7595158530254587,False,False,True,1
0,0,0,-0.0965540357978854,1,0,0,0.9718080754121239,1,False,0.23869412188538228,False,True,False,1
1,0,0,-1.2774445836787656,1,0,0,0.6394663802528302,1,True,-0.9694848143513334,False,False,False,1
0,0,0,0.26992923768238775,0,0,1,-0.7896029089321326,0,False,-0.30048222356236254,False,True,False,0
1,0,0,1.2064976032430856,1,1,0,0.9053397363802651,0,False,1.5122277666612185,False,False,True,1
0,0,0,0.8400143297628127,1,1,2,1.4703206181510644,0,False,1.5444635350622713,False,False,True,1
1,0,0,1.369379058123207,1,1,2,1.3041497705714176,1,False,2.0244673741300017,False,False,True,1
0,1,1,1.0843365120829946,1,1,0,0.805637227832477,0,True,1.3121893682272887,False,False,True,1
1,0,0,-0.7073594915983407,1,1,0,1.0382764144439827,0,False,-0.37069437665506644,True,False,False,1
1,0,0,-0.9516816739185228,1,0,2,1.0382764144439827,1,False,-0.6250478369154276,False,False,False,1
0,0,0,-0.015113308357824713,0,1,1,-1.1551787736073555,0,False,-0.5826555935387008,False,True,False,0
0,0,1,-0.62591876415828,1,1,0,0.008017159450172232,1,True,-0.5186256426051029,True,False,False,0
1,0,1,0.9214550572028734,1,0,0,-0.32432453570912145,0,False,0.32921922492943445,False,False,True,0
1,0,0,-0.62591876415828,0,0,0,-1.288115451671073,0,True,-0.8113970734256228,True,False,False,0
0,1,0,1.4915401492832983,1,0,2,0.7391688888006183,0,False,1.6442619413449824,False,False,True,1
1,0,0,1.369379058123207,1,0,2,0.3403588546094659,0,False,1.1792720218065096,False,False,True,0
1,1,0,-0.6666391278783103,1,0,0,0.3071246850935365,0,False,-0.4837403589930047,True,False,False,0
1,0,1,1.5322605130033284,1,1,2,0.5065297021891128,0,False,1.4663028363364312,False,False,True,0
0,0,0,0.7178532386027215,1,1,2,-1.5207546382825785,0,False,-0.5870714522237764,False,False,True,0
0,0,0,-1.1960038562387048,1,0,0,-1.4875204687666492,0,True,-0.9800828751955152,False,False,False,0
1,0,0,-0.62591876415828,1,1,0,0.0412513289661016,0,True,-0.5111186828404741,True,False,False,0
1,0,1,-0.5037576729981889,1,1,0,1.071510583959912,0,True,-0.14990144240128067,True,False,False,1
1,0,1,1.5729808767233588,1,1,1,-1.4875204687666492,0,True,-0.37952609402521786,False,False,True,0
0,0,0,0.06632741908223598,1,1,0,1.3373839400873468,0,True,0.569883523266061,False,True,False,1
0,0,1,0.43281069256250915,1,0,1,-1.3213496211870024,0,True,-0.53187321866033,False,True,False,0
1,1,0,0.7178532386027215,1,0,0,1.2376814315395588,0,False,1.2455099020826454,False,False,True,1
0,0,1,0.35136996512244845,1,0,2,1.2376814315395588,0,False,0.8401340747926946,False,True,False,1
1,0,0,0.880734693482843,1,0,2,0.5065297021891128,0,False,0.9010729246467396,False,False,True,0
0,0,0,1.2879383306831464,1,0,0,-1.5207546382825785,0,False,-0.46960961120076244,False,False,True,0
1,0,1,-0.055833672077855064,1,1,2,-0.3575587052250508,0,True,-0.2673632834242947,False,True,False,0
1,1,0,-0.8702409464784621,1,1,0,0.44006136315725397,0,True,-0.627697352126473,False,False,False,0
0,0,0,-1.1552834925186746,1,0,2,0.7059347192846889,1,False,-0.8546724885393648,False,False,False,1
0,0,1,-0.46303730927815856,0,0,0,-0.3907928747409802,0,False,-0.5150929556570423,True,False,False,0
0,0,1,0.10704778280226633,1,1,0,-1.3545837907029317,0,True,-0.6356458977596093,False,True,False,0
0,0,1,1.0436161483629645,1,1,0,1.1379789229917707,0,True,1.5290080296645063,False,False,True,1
1,0,1,-0.5037576729981889,1,0,0,-1.4875204687666492,0,True,-0.8299436799029408,True,False,False,0
0,0,0,1.125056875803025,1,0,2,-1.3213496211870024,0,False,-0.34419922454461216,False,False,True,0
0,0,1,0.35136996512244845,1,1,0,-1.4875204687666492,0,False,-0.6444776151297608,False,True,False,0
0,0,0,-0.7073594915983407,1,1,0,-0.4572612137728389,0,True,-0.6687648378976772,True,False,False,0
1,0,0,-1.2774445836787656,1,0,0,-0.6899004003843444,0,False,-0.9871482490916362,False,False,False,0
1,0,0,1.369379058123207,1,1,1,1.1712130925077,1,False,1.9078887048440027,False,False,True,1
0,1,1,-1.2774445836787656,1,1,0,0.1409538375138897,1,True,-0.976108602378947,False,False,False,0
1,0,1,-1.2367242199587352,1,0,2,-0.6899004003843444,0,False,-0.9677184708773031,False,False,False,0
0,0,0,-0.015113308357824713,1,1,0,0.6394663802528302,1,False,0.18040478724238285,False,True,False,1
0,1,0,1.6137012404433893,1,0,0,0.44006136315725397,0,False,1.4733682102325523,False,False,True,0
1,0,0,1.2064976032430856,1,0,0,1.0382764144439827,0,False,1.6217410620510964,False,False,True,1
1,1,0,-0.9516816739185228,1,0,0,0.5065297021891128,0,False,-0.6886362019805179,False,False,False,0
1,0,0,-1.1552834925186746,1,0,0,0.7059347192846889,0,False,-0.8546724885393648,False,False,False,1
1,0,1,-0.0965540357978854,1,0,0,0.5729980412209714,0,True,0.07972320922265652,False,True,False,1
1,0,0,0.3106496014024181,1,0,0,1.3041497705714176,1,False,0.8304191856855281,False,True,False,1
1,0,1,0.025607055362205634,1,1,0,-1.4875204687666492,0,True,-0.7151313540909722,False,True,False,0
1,0,0,1.247217966963116,1,1,2,0.5065297021891128,0,False,1.219014749972191,False,False,True,0
0,0,1,1.2879383306831464,1,1,2,-1.4875204687666492,0,True,-0.44134811561627785,False,False,True,0
1,0,0,-1.1145631287986442,1,1,1,1.071510583959912,0,False,-0.7924088810797972,False,False,False,1
0,0,0,-1.0331224013585834,1,0,0,-1.4875204687666492,1,False,-0.9447560057149094,False,False,False,0
1,0,0,-0.9109613101984924,1,0,2,0.5065297021891128,0,False,-0.6533093324999122,False,False,False,0
0,0,1,1.247217966963116,1,0,1,1.2044472620236295,1,False,1.8032328540077083,False,False,True,1
1,0,1,-0.5037576729981889,0,0,1,-0.8560712479639913,0,False,-0.6621410498700636,True,False,False,0
0,0,0,0.22920887396235737,1,0,1,0.6394663802528302,0,False,0.4029640649701989,False,True,False,1
0,1,0,1.369379058123207,1,0,2,1.437086448635135,0,False,2.1410460434160004,False,False,True,1
1,0,0,-0.7888002190384014,1,0,1,0.8721055668643357,1,False,-0.48418194486151234,True,False,False,1
0,0,0,-0.3408762181180675,1,0,0,0.0412513289661016,0,False,-0.30710601158997614,True,False,False,0
1,1,0,-0.38159658183809786,1,1,0,1.3041497705714176,0,False,0.04969537016414166,True,False,False,1
0,1,1,-0.015113308357824713,1,0,0,0.8721055668643357,0,False,0.27932002178807885,False,True,False,1
0,0,1,0.758573602322752,0,0,0,-0.15815368812947458,0,False,0.3446747303271994,False,False,True,0
0,0,0,0.3106496014024181,1,0,0,-1.5207546382825785,0,False,-0.670972767240215,False,True,False,0
0,0,0,-0.4223169455581282,1,0,0,-0.19138785764540397,0,False,-0.4333995699831416,True,False,False,0
1,0,1,-1.2774445836787656,1,0,2,0.17418800702981907,0,False,-0.9756670165104394,False,False,False,0
0,1,0,-1.0738427650786138,1,0,0,0.805637227832477,0,False,-0.7707711735229262,False,False,False,1
1,0,0,-1.2774445836787656,1,0,2,-1.4875204687666492,1,False,-0.997746309935818,False,False,False,0
0,0,0,-1.1552834925186746,1,0,0,-1.4875204687666492,0,True,-0.9712511578253638,False,False,False,0
0,0,0,1.125056875803025,1,0,0,1.3706181096032763,1,True,1.8019080964021854,False,False,True,1
1,1,0,1.6137012404433893,0,0,2,0.008017159450172232,0,False,1.0600438373094654,False,False,True,0
0,0,0,0.3920903288424788,1,0,0,-0.15815368812947458,0,False,0.10621836133311081,False,True,False,0
0,0,0,-1.2367242199587352,1,0,0,-0.09168534909761586,0,False,-0.9518213796110305,False,False,False,0
1,0,0,1.4915401492832983,0,1,1,-0.15815368812947458,0,False,0.8215874683153767,False,False,True,0
1,0,0,-1.2367242199587352,1,0,1,0.7059347192846889,1,False,-0.9306252579226671,False,False,False,1
0,1,0,-1.2774445836787656,0,1,1,-0.9557737565117794,1,True,-0.9906809360396969,False,False,False,0
1,0,0,-0.055833672077855064,1,1,1,0.0412513289661016,0,True,-0.10309334033947809,False,True,False,0
1,0,1,-0.6666391278783103,1,0,0,-1.4875204687666492,0,True,-0.8652705493835465,True,False,False,0
0,0,0,-0.7073594915983407,1,0,0,-1.4875204687666492,0,False,-0.874102266753698,True,False,False,0
0,0,1,-1.2367242199587352,1,1,2,0.9718080754121239,1,False,-0.923559884026546,False,False,False,1
0,1,0,-0.62591876415828,1,0,0,0.9385739058961945,0,False,-0.30843076919549883,True,False,False,1
1,0,1,-1.0738427650786138,1,1,0,0.9718080754121239,1,True,-0.757523597467699,False,False,False,1
0,0,1,1.1657772395230555,1,0,2,-0.15815368812947458,0,False,0.6096262514317423,False,False,True,0
0,0,0,-1.2774445836787656,1,0,2,-1.5207546382825785,0,False,-0.9981878958043255,False,False,False,0
1,0,0,-0.5444780367182193,1,1,2,0.7724030583165477,0,False,-0.26824645516130985,True,False,False,1
1,0,1,0.47353105628253944,0,1,2,-0.3575587052250508,0,True,0.04262999626802052,False,True,False,0
0,0,0,1.5322605130033284,1,1,1,1.5700231266988525,0,True,2.455455181793391,False,False,True,1
1,0,1,1.247217966963116,1,1,2,-1.3213496211870024,0,False,-0.3110802844065443,False,False,True,0
0,0,1,1.0436161483629645,1,0,0,-0.6899004003843444,0,False,0.12034910912535311,False,False,True,0
0,0,0,0.8400143297628127,1,0,0,0.3071246850935365,0,True,0.7253217489807261,False,False,True,0
1,0,0,1.0843365120829946,0,1,0,-0.6899004003843444,0,True,0.13977888733968624,False,False,True,0
1,0,0,1.4915401492832983,1,0,0,1.3041497705714176,1,False,2.162242165104364,False,False,True,1
1,0,0,-0.2594354906780068,1,0,0,-0.5237295528046976,0,False,-0.4439976308273233,False,True,False,0
1,0,1,-0.38159658183809786,1,1,0,-0.2578561966772627,0,True,-0.42765895369254314,True,False,False,0
0,0,0,0.3920903288424788,1,0,1,-0.32432453570912145,0,False,0.013485328946520799,False,True,False,0
0,1,0,-1.2774445836787656,1,0,0,-0.4572612137728389,1,False,-0.9840571480120833,False,False,False,0
0,0,0,-1.0738427650786138,0,0,2,-0.556963722320627,1,False,-0.8794012971757889,False,False,False,0
1,0,0,1.0436161483629645,1,1,0,-1.45428629925072,0,True,-0.4687264394637473,False,False,True,0
1,0,0,-1.1960038562387048,1,0,1,1.2376814315395588,1,False,-0.8714527515426526,False,False,False,1
0,0,0,0.35136996512244845,1,0,0,-1.4875204687666492,0,False,-0.6444776151297608,False,True,False,0
0,0,0,1.0436161483629645,1,0,0,-0.12491951861354524,0,False,0.5557527754738186,False,False,True,0
1,1,0,0.758573602322752,1,0,0,0.9718080754121239,1,False,1.1103846263193284,False,False,True,1
0,0,0,1.2879383306831464,1,0,0,1.536788957182923,0,False,2.1304479825718188,False,False,True,1
0,0,1,-0.5444780367182193,1,1,0,-1.288115451671073,0,False,-0.7884346082632291,True,False,False,0
1,0,1,1.125056875803025,1,0,0,0.47329553267318336,0,False,1.0865389894199196,False,False,True,0
1,0,1,1.4915401492832983,1,1,2,1.6364914657307112,0,False,2.466936414374588,False,False,True,1
0,0,1,-1.1960038562387048,1,1,0,0.5397638717050421,0,False,-0.8992726612586296,False,False,False,1
1,0,0,-1.0331224013585834,1,0,0,1.0050422449280532,1,False,-0.7129234247484344,False,False,False,1
0,0,0,-0.5444780367182193,1,0,0,0.2738905155776072,1,True,-0.3940984276859677,True,False,False,0
0,0,0,-1.2774445836787656,1,0,0,0.40682719364132464,1,True,-0.9725759154308864,False,False,False,0
0,0,0,1.2064976032430856,1,0,2,-1.3545837907029317,0,False,-0.349498254966703,False,False,True,0
0,0,0,-1.2774445836787656,1,0,1,-0.49049538328876824,1,False,-0.9844987338805908,False,False,False,0
1,1,0,-1.2774445836787656,1,1,2,0.3071246850935365,1,False,-0.9739006730364091,False,False,False,0
0,0,0,-0.1779947632379461,1,0,0,-0.15815368812947458,0,True,-0.26471376821324927,False,True,False,0
1,0,0,1.4915401492832983,1,1,0,0.9053397363802651,0,True,1.7966090659800946,False,False,True,1
1,1,0,-0.0965540357978854,1,1,1,0.5065297021891128,1,False,0.053228057112202236,False,True,False,0
0,1,0,0.3106496014024181,0,0,1,-0.8560712479639913,1,False,-0.3177040724341578,False,True,False,0
0,0,0,-1.2774445836787656,1,0,0,-1.4875204687666492,0,False,-0.997746309935818,False,False,False,0
1,0,0,0.5142514200025698,1,0,2,1.2044472620236295,1,False,1.0004297450609432,False,True,False,1
1,0,1,-0.4223169455581282,1,0,1,0.47329553267318336,0,False,-0.23910178783981012,True,False,False,0
0,0,1,0.5956921474426305,1,0,0,-1.4875204687666492,0,False,-0.5914873109088522,False,True,False,0
0,0,0,-1.2367242199587352,1,1,2,-1.4875204687666492,0,True,-0.9889145925656666,False,False,False,0
0,0,0,-0.7888002190384014,0,0,1,-0.9890079260277087,1,False,-0.8056564571350244,True,False,False,0
0,0,0,-0.5037576729981889,1,1,1,-1.5207546382825785,0,True,-0.8387753972730922,True,False,False,0
1,0,0,0.6364125111626608,1,1,0,-1.5207546382825785,0,False,-0.6038517152270642,False,True,False,0
1,0,0,1.4100994218432374,1,0,0,1.2044472620236295,0,False,1.981633544884767,False,False,True,1
1,0,0,1.5322605130033284,1,1,0,1.1379789229917707,0,True,2.053612041451501,False,False,True,1
0,0,0,1.2879383306831464,1,1,2,1.1379789229917707,0,False,1.7913100355580038,False,False,True,1
0,0,0,0.06632741908223598,1,0,0,1.1047447534758412,1,False,0.4647860865612589,False,True,False,1
0,0,0,1.6137012404433893,1,0,0,0.8721055668643357,0,False,1.8866925831556391,False,False,True,1
0,0,1,-0.38159658183809786,1,0,0,0.17418800702981907,0,False,-0.29562477900877926,True,False,False,0
0,1,0,-0.7073594915983407,1,1,2,0.805637227832477,0,False,-0.41706089284836145,True,False,False,1
1,0,0,-0.4223169455581282,1,1,0,1.2044472620236295,1,False,-0.025374227482145496,True,False,False,1
1,0,1,0.35136996512244845,1,0,2,0.17418800702981907,0,False,0.26077341531076087,False,True,False,0
0,0,0,1.4508197855632678,1,1,0,0.5729980412209714,0,True,1.4557047754922494,False,False,True,1
0,0,1,1.5322605130033284,1,1,2,1.3706181096032763,0,False,2.269989117020211,False,False,True,1
1,0,1,1.5729808767233588,1,1,0,0.7391688888006183,0,True,1.7210978824652998,False,False,True,1
1,0,1,1.5729808767233588,1,1,0,0.6727005497687596,0,True,1.6583926891372247,False,False,True,1
1,0,0,-1.2774445836787656,1,0,0,-0.6899004003843444,0,False,-0.9871482490916362,False,False,False,0
1,0,0,-1.2774445836787656,1,0,0,-0.32432453570912145,1,True,-0.982290804538053,False,False,False,0
1,0,1,-1.1960038562387048,1,0,0,-1.45428629925072,0,False,-0.9787581175899924,False,False,False,0
0,0,0,0.3106496014024181,1,1,1,0.9385739058961945,0,True,0.6361214035421966,False,True,False,1
0,0,0,-1.1960038562387048,0,0,0,-0.4572612137728389,1,False,-0.939015389424311,False,False,False,0
0,0,0,1.4100994218432374,1,0,1,-1.288115451671073,0,False,-0.23733544436577983,False,False,True,0
0,0,0,-0.5851984004382496,1,0,0,0.3403588546094659,0,True,-0.41043710482074786,True,False,False,0
0,0,1,-0.5037576729981889,1,0,1,-1.4875204687666492,0,False,-0.8299436799029408,True,False,False,0
0,0,0,-1.1960038562387048,1,0,1,0.3071246850935365,1,False,-0.9085459644972885,False,False,False,0
1,0,0,1.5729808767233588,1,0,2,1.7029598047625698,0,False,2.6303231857223897,False,False,True,1
0,0,0,-0.30015585439803716,0,0,0,-1.0222420955436382,1,False,-0.6312300390745337,False,True,False,0
0,1,0,-0.015113308357824713,1,0,0,0.8721055668643357,0,False,0.27932002178807885,False,True,False,1
1,0,1,0.5549717837226001,1,1,1,-1.4875204687666492,0,False,-0.6003190282790036,False,True,False,0
0,0,1,1.4508197855632678,1,0,0,-1.5207546382825785,0,False,-0.436049085194187,False,False,True,0
0,0,1,0.6364125111626608,1,0,2,0.5065297021891128,0,False,0.6891117077631053,False,True,False,0
0,0,1,-1.2367242199587352,1,1,0,0.17418800702981907,1,False,-0.9447560057149094,False,False,False,0
1,0,0,0.9621754209229036,1,0,0,0.9385739058961945,0,False,1.293201175881463,False,False,True,1
1,0,0,-1.1145631287986442,1,0,2,0.47329553267318336,1,False,-0.8321516092454787,False,False,False,0
0,0,0,-1.1960038562387048,1,1,0,0.3403588546094659,0,True,-0.9072212068917659,False,False,False,0
0,0,1,1.2879383306831464,1,1,1,0.9385739058961945,0,True,1.6217410620510964,False,False,True,1
1,0,1,0.5956921474426305,1,0,0,0.8388713973484064,0,True,0.8613301964810581,False,True,False,1
1,0,0,1.247217966963116,1,1,2,0.07448549848203097,0,True,0.85735592366449,False,False,True,0
1,0,0,-0.21871512695797646,1,1,0,-1.5207546382825785,0,True,-0.7800444767615853,False,True,False,0
0,1,1,0.5956921474426305,1,0,0,0.20742217654574843,1,False,0.46699401590379674,False,True,False,0
0,0,0,1.0843365120829946,1,1,0,-1.3545837907029317,0,True,-0.3812924374992481,False,False,True,0
1,0,1,-1.1552834925186746,1,0,0,-1.5207546382825785,0,True,-0.973017501299394,False,False,False,0
0,0,0,1.6137012404433893,1,1,0,1.6697256352466405,0,True,2.6497529639367228,False,False,True,1
0,0,0,-0.7888002190384014,1,1,0,-0.32432453570912145,0,True,-0.6908441313230558,True,False,False,0
1,1,1,1.369379058123207,1,1,2,1.437086448635135,0,True,2.1410460434160004,False,False,True,1
0,0,0,0.3920903288424788,1,1,0,-1.45428629925072,0,False,-0.6170992912822914,False,True,False,0
0,0,0,-0.9109613101984924,1,1,0,-1.4875204687666492,0,True,-0.9182608536044551,False,False,False,0
0,1,0,-0.7073594915983407,1,0,0,0.3071246850935365,1,False,-0.516417713262565,True,False,False,0
0,0,0,0.5142514200025698,1,1,0,1.0050422449280532,0,True,0.8812015605638989,False,True,False,1
0,0,0,0.6364125111626608,1,1,1,0.3071246850935365,0,False,0.5619349776329247,False,True,False,0
0,0,0,-1.2774445836787656,0,0,1,-1.3213496211870024,0,True,-0.9955383805932801,False,False,False,0
0,0,0,-0.21871512695797646,1,0,0,0.37359302412539525,0,True,-0.10044382512843265,False,True,False,0
1,0,0,-1.1145631287986442,1,0,1,-1.5207546382825785,1,False,-0.9646273697977501,False,False,False,0
1,0,1,-0.38159658183809786,1,0,0,0.7391688888006183,0,False,-0.1229647044223188,True,False,False,1
1,1,1,-0.8702409464784621,1,1,0,0.3403588546094659,0,False,-0.6422696857872229,False,False,False,0
0,1,0,0.10704778280226633,1,1,1,1.2376814315395588,0,False,0.569883523266061,False,True,False,1
1,0,0,1.4100994218432374,1,0,1,0.805637227832477,0,True,1.6265985066046795,False,False,True,1
1,0,1,0.025607055362205634,1,0,2,0.3403588546094659,0,False,0.0863469972502701,False,True,False,0
1,0,1,1.6137012404433893,1,0,0,1.6364914657307112,0,True,2.6179587814041776,False,False,True,1
0,0,0,1.4100994218432374,1,0,1,1.5035547876669937,0,False,2.2479098235948327,False,False,True,1
0,0,0,0.025607055362205634,1,1,0,-1.4875204687666492,0,True,-0.7151313540909722,False,True,False,0
0,0,0,0.5956921474426305,1,0,2,-0.19138785764540397,0,False,0.2179395860655264,False,True,False,0
1,1,0,-0.7888002190384014,1,1,0,1.1047447534758412,1,True,-0.4439976308273233,True,False,False,1
1,0,1,-0.5851984004382496,1,0,2,0.6062322107369008,0,False,-0.34684873975565755,True,False,False,1
0,0,0,1.6137012404433893,1,1,0,1.5700231266988525,0,True,2.5543704163390872,False,False,True,1
0,1,0,-0.8702409464784621,1,1,0,0.8388713973484064,1,True,-0.5694080174834736,False,False,False,1
1,1,0,-1.0331224013585834,0,0,2,-0.6899004003843444,0,False,-0.8705695798056374,False,False,False,0
0,0,0,1.0843365120829946,1,0,2,1.1379789229917707,0,False,1.572725030646756,False,False,True,1
0,1,1,-0.015113308357824713,1,1,0,1.1712130925077,0,True,0.40649675191825946,False,True,False,1
0,0,0,1.4100994218432374,1,1,0,-1.3213496211870024,0,True,-0.2669216975557871,False,False,True,0
0,0,0,0.758573602322752,1,0,0,0.7724030583165477,0,False,0.9752593505560115,False,False,True,1
0,1,0,1.0843365120829946,1,1,1,0.9718080754121239,0,False,1.4424571994370223,False,False,True,1
0,0,1,0.6364125111626608,0,1,0,-0.8560712479639913,0,True,-0.17992928145979553,False,True,False,0
0,1,0,-1.2774445836787656,1,0,0,0.20742217654574843,1,False,-0.9752254306419319,False,False,False,0
1,0,0,-0.38159658183809786,1,1,2,-1.5207546382825785,0,True,-0.8136050027681607,True,False,False,0
1,0,1,0.22920887396235737,1,0,0,1.0050422449280532,1,True,0.5875469580063638,False,True,False,1
1,0,1,-0.5444780367182193,1,1,1,-1.4875204687666492,0,True,-0.8387753972730922,True,False,False,0
1,1,0,-1.1960038562387048,1,0,2,0.37359302412539525,1,False,-0.9058964492862431,False,False,False,0
