gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,Contract,MonthlyCharges,Churn,internet_fiber,TotalCharges,TenureGroup_13-24m,TenureGroup_25-48m,TenureGroup_49-72m,HighValueCustomer,Cluster
1,0,0,-1.1960038562387048,1,1,2,-0.4904953832887682,0,True,-0.9403401470298336,False,False,False,0,2
1,0,0,1.369379058123207,1,0,0,-0.0252170100657571,0,True,0.8586806812700127,False,False,True,0,3
1,0,0,-0.7073594915983407,1,0,0,1.2044472620236295,1,True,-0.3375754365169985,True,False,False,1,1
0,0,1,1.1657772395230557,1,1,0,0.3071246850935365,0,True,0.9867405831372084,False,False,True,0,3
1,0,0,1.5322605130033284,1,0,0,1.6697256352466403,0,True,2.5481882141799814,False,False,True,1,3
0,1,0,0.1070477828022663,0,0,2,-0.8228370784480619,0,False,-0.3883578113953693,False,True,False,0,0
0,0,0,-1.2774445836787656,1,0,0,-0.5237295528046976,1,False,-0.9849403197490983,False,False,False,0,2
0,0,1,0.6364125111626608,1,1,1,-1.45428629925072,0,True,-0.5614594718503373,False,True,False,0,0
1,0,0,1.5322605130033284,0,1,2,-0.8228370784480619,0,False,0.2298624045152308,False,False,True,0,0
0,0,1,-0.8295205827584317,1,1,2,1.3373839400873468,0,True,-0.4501798329864293,False,False,False,1,1
1,0,0,1.1657772395230557,1,0,1,1.6364914657307112,0,True,2.064210102295683,False,False,True,1,3
0,0,0,0.2292088739623573,1,0,2,0.6394663802528302,1,False,0.4029640649701989,False,True,False,1,1
1,0,0,-1.2774445836787656,1,0,0,0.2074221765457484,1,False,-0.975225430641932,False,False,False,0,2
0,0,1,0.9621754209229036,1,1,2,0.0080171594501722,0,True,0.6007945340615909,False,False,True,0,0
0,0,0,-1.1145631287986442,1,0,0,0.6727005497687596,1,False,-0.8189040331902515,False,False,False,1,1
1,0,0,-0.8702409464784621,1,0,0,-0.6234320613524857,0,True,-0.7831355778411382,False,False,False,0,2
0,0,1,1.0843365120829946,1,0,1,1.3706181096032763,0,False,1.7550999943403829,False,False,True,1,3
0,0,0,-1.2774445836787656,1,1,1,-0.6566662308684151,0,False,-0.9867066632231288,False,False,False,0,2
1,1,0,1.6137012404433893,1,1,0,1.3041497705714176,1,False,2.3000169560787262,False,False,True,1,3
1,0,1,-0.4223169455581282,1,0,0,-1.4875204687666492,0,True,-0.812280245162638,True,False,False,0,2
1,0,1,-0.62591876415828,1,0,1,-0.6566662308684151,0,False,-0.6687648378976772,True,False,False,0,2
1,0,0,0.7178532386027215,0,0,0,-0.6899004003843444,0,True,-0.035089116589312,False,False,True,0,0
1,0,0,-0.9924020376385532,1,1,1,0.0744854984820309,0,True,-0.7698880017859111,False,False,False,0,2
1,0,1,0.9621754209229036,1,0,1,-0.1581536881294745,0,False,0.4771504908794709,False,False,True,0,0
0,0,1,-1.1960038562387048,1,0,0,0.5065297021891128,1,False,-0.9005974188641522,False,False,False,0,2
1,0,1,0.3106496014024181,1,0,0,-1.4875204687666492,0,True,-0.6533093324999122,False,True,False,0,0
1,1,0,1.4100994218432374,1,1,1,1.2044472620236295,0,True,1.981633544884767,False,False,True,1,3
0,0,0,-1.1552834925186746,1,0,1,0.9053397363802652,1,True,-0.8440744276951831,False,False,False,1,1
0,0,0,1.4100994218432374,1,1,0,-1.45428629925072,0,True,-0.3852667103158163,False,False,True,0,0
0,0,1,-1.1552834925186746,1,1,0,-0.4904953832887682,0,True,-0.9182608536044552,False,False,False,0,2
0,0,1,1.1657772395230557,1,1,0,-1.3545837907029317,0,True,-0.3600963158108847,False,False,True,0,0
0,0,0,1.4915401492832985,1,1,0,-1.288115451671073,0,True,-0.2143729792033861,False,False,True,0,0
0,0,0,0.6771328748826912,1,0,0,-1.4875204687666492,0,False,-0.5738238761685494,False,False,True,0,0
1,0,0,0.6771328748826912,1,1,1,0.6727005497687596,0,True,0.832627115028066,False,False,True,1,3
0,0,0,0.1070477828022663,1,1,0,1.6032572962147815,0,True,0.7398940826414759,False,True,False,1,1
1,0,1,1.4915401492832985,1,1,2,-1.3545837907029317,0,True,-0.2753118290574309,False,False,True,0,0
0,0,0,1.125056875803025,1,1,2,-0.1581536881294745,0,True,0.583131099321288,False,False,True,0,0
0,0,1,-1.2774445836787656,0,0,0,-0.8228370784480619,1,True,-0.9889145925656666,False,False,False,0,2
0,0,1,-0.62591876415828,1,1,0,-0.291090366193192,1,True,-0.5861882804867613,True,False,False,0,2
0,0,0,-1.2774445836787656,1,0,0,-0.6566662308684151,0,False,-0.9867066632231288,False,False,False,0,2
1,0,1,-1.1145631287986442,1,1,0,-1.45428629925072,0,True,-0.9602115111126744,False,False,False,0,2
0,0,0,-0.7888002190384014,1,0,0,-1.4875204687666492,0,True,-0.8917657014940008,True,False,False,0,2
1,0,0,-1.1552834925186746,1,0,1,0.3071246850935365,1,True,-0.8758686102277282,False,False,False,0,2
1,0,1,0.8400143297628127,1,0,2,0.4732955326731833,0,False,0.8423420041352325,False,False,True,0,3
0,0,1,1.6137012404433893,0,1,0,-0.0252170100657571,0,True,1.0282496547769202,False,False,True,0,3
1,0,0,-0.3408762181180675,1,0,0,-1.45428629925072,0,False,-0.7840187495781534,True,False,False,0,2
0,0,0,-0.5444780367182193,1,0,1,-1.3213496211870024,0,False,-0.796824739764873,True,False,False,0,2
0,0,0,-1.1145631287986442,1,1,2,0.3735930241253952,0,True,-0.8387753972730922,False,False,False,0,2
1,1,1,1.5729808767233588,1,0,0,0.7391688888006183,0,True,1.7210978824652998,False,False,True,1,3
0,0,0,0.3920903288424788,1,1,1,-0.1581536881294745,0,True,0.1062183613331108,False,True,False,0,0
1,0,0,-0.748079855318371,1,0,1,-0.291090366193192,0,False,-0.6603747063960334,True,False,False,0,2
1,0,0,-1.2774445836787656,1,1,2,-0.4572612137728389,0,False,-0.9840571480120832,False,False,False,0,2
0,1,0,-1.2367242199587352,1,1,0,0.2074221765457484,1,True,-0.9438728339778942,False,False,False,0,2
0,1,1,1.6137012404433893,1,0,0,0.9053397363802652,1,True,1.9184867656881843,False,False,True,1,3
0,0,1,-0.7888002190384014,1,0,2,0.7724030583165477,1,False,-0.5014037937333076,True,False,False,1,1
0,0,0,-0.5851984004382496,1,1,0,0.4400613631572539,0,True,-0.386591467921339,True,False,False,0,1
0,0,0,0.5142514200025698,1,0,1,1.071510583959912,0,True,0.9209442887295802,False,True,False,1,1
0,1,0,0.9214550572028734,1,1,1,1.1712130925077,0,False,1.422144249485674,False,False,True,1,3
1,0,1,-1.2774445836787656,1,0,0,-0.4904953832887682,0,False,-0.9844987338805908,False,False,False,0,2
1,0,0,-1.2774445836787656,1,1,0,-1.45428629925072,0,True,-0.9973047240673104,False,False,False,0,2
1,0,0,1.3286586944031769,1,1,1,-1.3213496211870024,0,False,-0.2890009909811657,False,False,True,0,0
0,0,0,0.5549717837226001,1,0,0,0.1409538375138897,0,True,0.3950155193370626,False,True,False,0,1
0,0,1,-0.4630373092781585,1,0,0,-1.45428629925072,0,False,-0.8118386592941303,True,False,False,0,2
1,1,0,-0.3408762181180675,1,1,0,1.2044472620236295,1,True,0.0638261179563839,True,False,False,1,1
0,0,1,0.0663274190822359,0,0,0,-0.1249195186135452,0,True,-0.090728936021266,False,True,False,0,0
0,0,0,-0.7888002190384014,1,1,2,0.3403588546094659,0,True,-0.5760318055110872,True,False,False,0,2
0,0,1,0.6364125111626608,1,0,1,0.174188007029819,0,True,0.4771504908794709,False,True,False,0,0
0,0,0,0.9621754209229036,1,0,0,1.4038522791192056,0,True,1.6394044967913992,False,False,True,1,3
0,0,1,0.3920903288424788,1,0,2,1.1712130925077,0,True,0.8480826204258309,False,True,False,1,1
0,0,0,-1.1552834925186746,1,0,2,-0.3243245357091214,0,False,-0.9094291362343035,False,False,False,0,2
0,0,0,1.3286586944031769,1,1,0,-0.3243245357091214,0,True,0.5720914526085987,False,False,True,0,0
1,0,0,-1.1960038562387048,0,0,1,-1.3213496211870024,0,False,-0.9734590871679016,False,False,False,0,2
0,0,1,1.5322605130033284,1,1,0,0.5397638717050421,0,True,1.4972138471319612,False,False,True,1,3
1,1,0,-1.2774445836787656,1,0,2,0.805637227832477,1,False,-0.9672768850087956,False,False,False,1,1
1,0,0,1.369379058123207,1,1,0,-0.3243245357091214,0,True,0.5963786753765152,False,False,True,0,0
1,0,0,-0.5444780367182193,1,1,1,-0.3243245357091214,1,True,-0.5451207947155572,True,False,False,0,2
1,0,0,1.5322605130033284,1,0,0,-1.3545837907029317,0,False,-0.2647137682132492,False,False,True,0,0
1,0,0,0.3513699651224484,1,0,1,1.1712130925077,0,False,0.8039240335750738,False,True,False,1,1
1,0,1,0.5142514200025698,1,0,0,1.5035547876669937,0,False,1.1792720218065096,False,True,False,1,3
0,0,0,0.6771328748826912,1,0,0,-1.4875204687666492,0,True,-0.5738238761685494,False,False,True,0,0
1,1,0,-0.4223169455581282,1,0,2,0.8388713973484064,1,False,-0.1322380076609778,True,False,False,1,1
0,0,1,0.9621754209229036,1,1,0,1.1712130925077,0,True,1.4663028363364312,False,False,True,1,3
0,0,0,-0.7073594915983407,1,1,0,-0.291090366193192,1,True,-0.6356458977596093,True,False,False,0,2
0,0,1,1.4100994218432374,1,0,0,1.1712130925077,0,False,1.95204729169476,False,False,True,1,3
1,0,1,-1.2774445836787656,1,1,0,-1.4875204687666492,0,True,-0.997746309935818,False,False,False,0,2
1,1,1,0.2292088739623573,1,1,0,1.2044472620236295,0,True,0.6882285360260901,False,True,False,1,1
0,0,0,0.7992939660427822,1,0,2,0.3071246850935365,0,False,0.6926443947111658,False,False,True,0,3
0,0,1,0.0663274190822359,1,0,0,-1.4875204687666492,0,False,-0.7062996367208207,False,True,False,0,0
1,0,1,1.4915401492832985,1,0,0,-1.4875204687666492,0,True,-0.3971895287655207,False,False,True,0,0
1,0,1,-1.1552834925186746,1,0,0,1.2376814315395588,1,False,-0.8264109929548803,False,False,False,1,1
0,0,0,1.247217966963116,1,0,0,-0.1913878576454039,0,False,0.634796645936674,False,False,True,0,0
1,0,0,-0.3408762181180675,1,1,0,-1.4875204687666492,0,True,-0.7946168104223351,True,False,False,0,2
1,0,0,1.2064976032430856,1,0,0,0.8721055668643357,0,False,1.484849442813749,False,False,True,1,3
0,0,0,0.1477681465222966,1,1,2,-1.5207546382825785,0,False,-0.7045332932467905,False,True,False,0,0
0,0,0,0.2292088739623573,1,0,0,0.1077196679979603,0,False,0.1344798569175954,False,True,False,0,1
0,1,0,0.5956921474426305,1,1,0,0.5065297021891128,1,False,0.6537848382824996,False,True,False,0,1
1,0,0,0.2292088739623573,1,0,0,0.4732955326731833,1,True,0.3190627499537602,False,True,False,0,1
0,0,1,0.3920903288424788,1,0,0,0.9053397363802652,0,False,0.699709768607287,False,True,False,1,1
0,0,0,0.3920903288424788,1,0,1,-1.3213496211870024,0,False,-0.5429128653730193,False,True,False,0,0
0,0,0,-1.1960038562387048,1,0,0,0.3403588546094659,0,False,-0.907221206891766,False,False,False,0,2
1,1,0,-0.9924020376385532,1,1,2,1.1712130925077,1,False,-0.6533093324999122,False,False,False,1,1
1,1,0,-0.9516816739185228,1,0,0,0.6394663802528302,1,False,-0.6727391107142453,False,False,False,1,1
0,0,0,1.0436161483629645,1,0,0,0.1077196679979603,0,True,0.7350366380878927,False,False,True,0,3
1,1,0,-0.4630373092781585,1,0,0,-0.1581536881294745,1,False,-0.4501798329864293,True,False,False,0,2
0,0,0,-0.9109613101984924,1,0,0,-1.45428629925072,0,False,-0.9138449949193794,False,False,False,0,2
0,0,0,1.5322605130033284,1,0,2,1.1379789229917707,0,False,2.053612041451501,False,False,True,1,3
1,0,0,-0.2594354906780068,1,1,0,0.3403588546094659,0,True,-0.1454855837162049,False,True,False,0,1
1,1,0,0.1477681465222966,1,0,0,1.0382764144439829,1,True,0.5195427342561978,False,True,False,1,1
1,0,0,1.6137012404433893,1,1,0,0.1077196679979603,0,True,1.1554263849071007,False,False,True,0,3
0,0,0,-0.9516816739185228,1,0,2,0.3071246850935365,1,False,-0.7124818388799268,False,False,False,0,2
0,0,0,-0.7073594915983407,1,0,0,1.1712130925077,0,False,-0.3441992245446121,True,False,False,1,1
0,1,0,1.247217966963116,1,0,2,0.6062322107369008,0,False,1.3024744791201222,False,False,True,1,3
1,0,0,-1.1552834925186746,1,1,2,-0.0252170100657571,0,True,-0.8935320449680311,False,False,False,0,2
1,0,0,-0.3001558543980371,1,0,0,-1.45428629925072,0,True,-0.7747454463394944,False,True,False,0,2
1,0,0,0.5549717837226001,1,1,0,-1.4875204687666492,0,True,-0.6003190282790036,False,True,False,0,0
0,1,0,0.4735310562825394,1,1,1,1.3041497705714176,0,True,1.014118906984678,False,True,False,1,1
1,0,0,-0.8295205827584317,1,0,1,-1.4875204687666492,0,False,-0.9005974188641522,False,False,False,0,2
1,0,0,-1.2774445836787656,1,0,0,-0.6566662308684151,0,False,-0.9867066632231288,False,False,False,0,2
1,0,0,-1.2774445836787656,1,0,2,-0.5237295528046976,1,False,-0.9849403197490983,False,False,False,0,2
0,1,0,-0.5037576729981889,1,0,1,-0.0916853490976158,1,False,-0.4590115503565807,True,False,False,0,2
0,0,1,1.6137012404433893,1,1,0,1.7694281437944286,0,True,2.7451355115343583,False,False,True,1,3
1,0,0,0.8400143297628127,0,1,2,-0.1581536881294745,1,False,0.397665034548108,False,False,True,0,0
1,0,1,0.7992939660427822,1,1,0,-1.5207546382825785,0,True,-0.5702911892204887,False,False,True,0,0
1,1,0,-1.2367242199587352,1,0,0,0.3071246850935365,0,False,-0.9412233187668488,False,False,False,0,2
1,0,0,0.7178532386027215,1,0,0,0.971808075412124,0,False,1.0688755546796167,False,False,True,1,3
1,0,1,-0.62591876415828,1,0,0,0.1409538375138897,1,False,-0.488597803546588,True,False,False,0,2
1,1,0,0.758573602322752,0,0,1,-1.188412943123285,0,False,-0.3534725277832711,False,False,True,0,0
1,1,0,-0.6666391278783103,1,0,2,0.4732955326731833,0,True,-0.448413489512399,True,False,False,0,1
0,0,0,-0.5851984004382496,1,1,2,1.0050422449280532,0,False,-0.2514661921580221,True,False,False,1,1
1,0,1,1.5729808767233588,1,1,2,0.6727005497687596,0,False,1.6583926891372247,False,False,True,1,3
1,0,1,1.4508197855632678,0,1,2,-0.6566662308684151,0,False,0.3446747303271994,False,False,True,0,0
1,1,0,-1.2774445836787656,1,0,2,0.3403588546094659,0,False,-0.9734590871679016,False,False,False,0,2
0,0,1,-0.3001558543980371,1,1,0,-1.5207546382825785,0,True,-0.796824739764873,False,True,False,0,0
1,1,0,-0.3408762181180675,1,0,0,0.9385739058961944,1,True,-0.0209583687970697,True,False,False,1,1
1,0,0,-0.748079855318371,0,1,0,-0.4572612137728389,1,True,-0.6912857171915634,True,False,False,0,2
1,0,0,0.9214550572028734,1,0,2,-0.1913878576454039,0,False,0.4263681160011002,False,False,True,0,0
0,0,0,-0.3001558543980371,0,0,0,-0.1249195186135452,0,False,-0.3331595778319228,False,True,False,0,2
1,0,1,-0.9109613101984924,1,0,0,-0.1581536881294745,0,True,-0.7416265062014266,False,False,False,0,2
1,0,1,1.1657772395230557,1,1,0,1.3041497705714176,0,True,1.7948427225060644,False,False,True,1,3
1,0,0,-1.0738427650786138,1,0,0,-0.1913878576454039,0,True,-0.8502566298542891,False,False,False,0,2
1,0,0,-0.7888002190384014,1,0,2,-1.4875204687666492,0,False,-0.8917657014940008,True,False,False,0,2
0,0,0,-1.2774445836787656,1,1,1,-0.6566662308684151,0,True,-0.9867066632231288,False,False,False,0,2
0,0,0,-1.2367242199587352,1,1,0,0.174188007029819,0,True,-0.9447560057149094,False,False,False,0,2
1,1,0,0.6771328748826912,1,0,0,1.0382764144439829,1,True,1.070641898153647,False,False,True,1,3
0,0,0,-1.2774445836787656,1,1,0,-0.6566662308684151,1,True,-0.9867066632231288,False,False,False,0,2
1,0,0,0.188488510242327,1,0,1,0.971808075412124,0,False,0.5292576233633643,False,True,False,1,1
0,0,1,0.3106496014024181,1,0,0,-1.4875204687666492,0,False,-0.6533093324999122,False,True,False,0,0
0,1,0,-0.3815965818380978,1,0,2,1.0050422449280532,1,False,-0.0417129046169256,True,False,False,1,1
0,1,0,1.369379058123207,1,0,0,1.437086448635135,0,True,2.1410460434160004,False,False,True,1,3
1,0,1,-0.62591876415828,1,0,0,0.9385739058961944,1,False,-0.3084307691954988,True,False,False,1,1
1,1,0,-0.9516816739185228,1,0,0,0.6727005497687596,1,False,-0.6687648378976772,False,False,False,1,1
0,1,0,0.2699292376823877,1,0,1,1.2044472620236295,0,False,0.7328287087453548,False,True,False,1,1
1,0,1,-0.3815965818380978,0,1,2,-0.8228370784480619,0,False,-0.6003190282790036,True,False,False,0,2
1,0,0,0.7178532386027215,1,1,1,-1.4875204687666492,0,False,-0.5649921587983979,False,False,True,0,0
0,0,0,-1.1960038562387048,1,0,0,1.1047447534758412,1,False,-0.8767517819647433,False,False,False,1,1
0,0,0,1.1657772395230557,1,0,0,-1.5207546382825785,0,False,-0.494780005705694,False,False,True,0,0
0,0,0,-0.3408762181180675,1,0,0,0.805637227832477,0,False,-0.0633506121737966,True,False,False,1,1
0,0,1,-0.748079855318371,1,0,1,0.6727005497687596,0,False,-0.4810908437819593,True,False,False,1,1
1,0,1,0.7992939660427822,1,0,0,-1.288115451671073,0,True,-0.4095539330837327,False,False,True,0,0
0,0,0,-0.7073594915983407,1,0,0,0.6394663802528302,1,True,-0.4501798329864293,True,False,False,1,1
0,0,0,0.0256070553622056,1,0,0,-0.1913878576454039,0,True,-0.1468103413217276,False,True,False,0,0
1,1,0,1.4915401492832985,1,0,2,1.0050422449280532,0,True,1.888017340761162,False,False,True,1,3
0,0,1,1.1657772395230557,1,1,0,0.7724030583165477,0,True,1.3638549148426746,False,False,True,1,3
1,0,1,1.5729808767233588,1,1,1,1.7029598047625698,0,True,2.6303231857223897,False,False,True,1,3
0,0,0,0.8400143297628127,1,1,0,0.8721055668643357,0,True,1.123190616506048,False,False,True,1,3
0,1,0,0.3920903288424788,1,0,0,-0.291090366193192,0,True,0.0320319354238388,False,True,False,0,0
1,0,0,0.1477681465222966,1,0,0,0.4732955326731833,0,True,0.249292182729564,False,True,False,0,1
1,0,0,-0.3001558543980371,1,1,0,1.3706181096032763,0,False,0.1636245242390951,False,True,False,1,1
0,0,0,-0.9924020376385532,1,0,0,-1.45428629925072,0,True,-0.9323916013966974,False,False,False,0,2
0,0,0,-0.6666391278783103,1,1,2,1.0382764144439829,1,False,-0.3283021332783395,True,False,False,1,1
0,0,0,-0.8295205827584317,1,0,2,0.8388713973484064,1,False,-0.5296652893177922,False,False,False,1,1
0,0,0,-0.1779947632379461,1,1,2,1.3373839400873468,1,False,0.2916844261062908,False,True,False,1,1
1,0,0,-1.0331224013585834,1,1,2,0.971808075412124,0,True,-0.7160145258279874,False,False,False,1,1
1,1,0,-0.0151133083578247,1,0,0,1.3373839400873468,1,False,0.4771504908794709,False,True,False,1,1
0,0,1,-1.2774445836787656,1,0,1,0.4732955326731833,1,True,-0.9716927436938712,False,False,False,0,2
1,0,0,-0.9924020376385532,0,0,0,-1.1551787736073555,1,True,-0.9005974188641522,False,False,False,0,2
1,0,0,1.247217966963116,1,0,0,1.270915601055488,1,True,1.858872673439662,False,False,True,1,3
0,0,0,-1.2774445836787656,0,0,1,-0.9890079260277088,1,False,-0.9911225219082044,False,False,False,0,2
1,0,0,1.125056875803025,1,0,0,1.2376814315395588,0,True,1.6959274879603683,False,False,True,1,3
0,0,0,-0.6666391278783103,1,0,0,0.7059347192846889,0,True,-0.398955872239551,True,False,False,1,1
1,1,0,1.5729808767233588,1,0,1,0.9053397363802652,0,False,1.877860865785488,False,False,True,1,3
1,0,1,0.3106496014024181,1,1,0,0.6727005497687596,0,True,0.4948139256197738,False,True,False,1,1
0,1,0,-0.5851984004382496,1,1,1,1.1712130925077,1,False,-0.2117234639923406,True,False,False,1,1
1,0,0,-1.1145631287986442,1,0,0,0.4732955326731833,0,False,-0.8321516092454787,False,False,False,0,2
1,0,0,0.0256070553622056,1,0,1,0.4732955326731833,0,False,0.1446363318932695,False,True,False,0,1
0,0,1,-0.7888002190384014,1,0,0,-1.4875204687666492,0,False,-0.8917657014940008,True,False,False,0,2
0,0,0,0.3106496014024181,1,0,0,-0.4904953832887682,0,False,-0.1234062902908263,False,True,False,0,0
1,1,0,1.4100994218432374,1,0,0,1.7029598047625698,0,False,2.4254273427348765,False,False,True,1,3
0,0,0,-0.6666391278783103,1,1,1,-0.4904953832887682,1,False,-0.6533093324999122,True,False,False,0,2
1,0,0,1.0843365120829946,1,0,0,0.0412513289661016,0,False,0.7129573446625141,False,False,True,0,3
1,1,0,-0.9924020376385532,1,1,0,0.174188007029819,0,True,-0.7592899409417294,False,False,False,0,2
1,0,1,-1.0331224013585834,1,0,0,-1.4875204687666492,0,True,-0.9447560057149094,False,False,False,0,2
1,0,1,1.6137012404433893,1,0,0,-1.3545837907029317,0,True,-0.2435176465248858,False,False,True,0,0
0,0,0,0.4735310562825394,1,0,0,0.7724030583165477,0,True,0.7032424555553475,False,True,False,1,1
0,1,0,0.2292088739623573,1,1,0,0.3403588546094659,1,True,0.2519416979406094,False,True,False,0,1
1,0,0,-1.1552834925186746,1,0,1,-0.291090366193192,0,False,-0.9076627927602734,False,False,False,0,2
1,0,0,-1.2367242199587352,1,1,2,-0.3907928747409802,0,True,-0.9597699252441668,False,False,False,0,2
0,0,0,1.5322605130033284,0,0,0,-0.4904953832887682,0,False,0.5389725124705309,False,False,True,0,0
0,0,0,0.0256070553622056,1,0,0,0.8721055668643357,0,False,0.3195043358222679,False,True,False,1,1
0,0,0,-1.2774445836787656,0,0,1,-1.3213496211870024,0,False,-0.99553838059328,False,False,False,0,2
1,0,0,0.2699292376823877,0,1,0,-0.9557737565117794,0,True,-0.386591467921339,False,True,False,0,0
1,1,0,0.9214550572028734,1,0,2,1.7029598047625698,0,False,1.810739813772337,False,False,True,1,3
1,0,1,0.7992939660427822,1,0,0,0.1409538375138897,0,True,0.5778320688991972,False,False,True,0,0
0,0,1,-0.0965540357978854,0,1,0,-0.4572612137728389,1,True,-0.3309516484893849,False,True,False,0,0
1,1,0,1.125056875803025,1,0,1,1.1379789229917707,0,False,1.6164420316290051,False,False,True,1,3
1,0,1,0.7178532386027215,1,0,0,-0.3243245357091214,0,True,0.2077831110898522,False,False,True,0,0
0,0,0,-0.0151133083578247,1,0,0,1.5035547876669937,0,False,0.5478042298406823,False,True,False,1,1
1,0,0,0.758573602322752,1,0,2,1.4038522791192056,0,False,1.4031560571398485,False,False,True,1,3
1,0,0,-1.2774445836787656,1,1,0,0.3071246850935365,0,True,-0.9739006730364091,False,False,False,0,2
0,0,1,1.4915401492832985,1,0,0,-1.288115451671073,0,False,-0.2143729792033861,False,False,True,0,0
0,0,1,0.3920903288424788,1,1,0,0.971808075412124,1,True,0.7368029815619229,False,True,False,1,1
1,0,0,-0.748079855318371,0,1,1,-0.6234320613524857,1,False,-0.7221967279870933,True,False,False,0,2
1,0,1,0.7992939660427822,1,1,0,-1.288115451671073,0,True,-0.4095539330837327,False,False,True,0,0
1,0,0,1.2064976032430856,1,1,2,1.437086448635135,0,True,1.9502809482207295,False,False,True,1,3
0,0,1,1.6137012404433893,1,0,0,-1.4875204687666492,0,True,-0.3706943766550664,False,False,True,0,0
1,0,0,-0.0151133083578247,1,0,2,1.0382764144439829,1,False,0.3499737607492903,False,True,False,1,1
0,1,0,-1.2774445836787656,1,1,0,0.174188007029819,1,True,-0.9756670165104394,False,False,False,0,2
0,1,0,1.6137012404433893,1,1,2,0.4400613631572539,0,False,1.4733682102325525,False,False,True,0,3
0,1,0,-1.2774445836787656,1,0,0,-0.6566662308684151,1,True,-0.9867066632231288,False,False,False,0,2
0,0,0,-1.2774445836787656,1,0,1,-1.288115451671073,0,False,-0.9950967947247724,False,False,False,0,2
1,0,0,-1.1145631287986442,1,0,0,1.3041497705714176,1,True,-0.7769533756820323,False,False,False,1,1
1,0,0,1.247217966963116,1,0,0,1.3373839400873468,0,True,1.914512492871616,False,False,True,1,3
1,0,1,1.4100994218432374,1,1,0,0.5397638717050421,0,True,1.3899084810846212,False,False,True,1,3
0,0,1,0.3106496014024181,1,1,0,1.0382764144439829,0,True,0.6891117077631053,False,True,False,1,1
1,0,0,1.3286586944031769,1,1,0,0.971808075412124,0,True,1.6915116292752923,False,False,True,1,3
0,0,1,-0.6666391278783103,1,1,1,-1.4875204687666492,0,True,-0.8652705493835465,True,False,False,0,2
0,1,0,0.5549717837226001,1,0,1,0.1409538375138897,0,False,0.3950155193370626,False,True,False,0,1
1,0,0,-0.8702409464784621,0,0,2,-0.9557737565117794,0,False,-0.8317100233769711,False,False,False,0,2
0,0,0,0.6771328748826912,1,1,2,1.1379789229917707,0,True,1.13555502082426,False,False,True,1,3
0,0,0,1.4508197855632678,0,1,1,-0.3575587052250508,0,False,0.6149252818538332,False,False,True,0,0
0,0,0,-0.9109613101984924,1,0,0,-1.5207546382825785,0,True,-0.9226767122895309,False,False,False,0,2
0,1,0,-1.2367242199587352,1,0,0,0.6394663802528302,0,False,-0.9323916013966974,False,False,False,1,1
0,0,0,-1.1145631287986442,1,0,1,0.1409538375138897,0,True,-0.8542309026708572,False,False,False,0,2
1,0,1,0.8400143297628127,1,1,1,-0.0584511795816865,0,True,0.4678771876408119,False,False,True,0,0
1,1,0,0.880734693482843,1,1,0,1.5035547876669937,0,False,1.6164420316290051,False,False,True,1,3
0,0,0,-1.1552834925186746,1,1,0,-0.6566662308684151,1,False,-0.9270925709746064,False,False,False,0,2
1,1,0,-0.7073594915983407,1,0,0,0.3735930241253952,1,False,-0.5031701372073378,True,False,False,0,2
1,0,0,-0.9109613101984924,1,0,0,-1.4875204687666492,0,False,-0.9182608536044552,False,False,False,0,2
0,0,0,-1.1960038562387048,1,1,1,-0.3243245357091214,1,True,-0.9337163590022202,False,False,False,0,2
0,0,0,1.5729808767233588,1,0,1,-1.3213496211870024,0,False,-0.2227631107050299,False,False,True,0,0
1,0,0,-0.9924020376385532,1,0,0,-0.3243245357091214,0,True,-0.812280245162638,False,False,False,0,2
1,1,0,-1.2774445836787656,1,1,2,0.971808075412124,1,True,-0.9650689556662576,False,False,False,1,1
0,0,1,1.2879383306831464,1,1,2,1.5035547876669937,0,False,2.102186486987334,False,False,True,1,3
1,0,0,1.002895784642934,1,1,2,-1.5207546382825785,0,False,-0.5283405317122695,False,False,True,0,0
0,1,0,-1.2774445836787656,1,0,0,1.2044472620236295,1,False,-0.9619778545867048,False,False,False,1,1
0,1,0,-0.5037576729981889,1,0,2,-0.1581536881294745,0,False,-0.4766749850968836,True,False,False,0,2
0,1,0,-0.2594354906780068,1,0,0,0.0412513289661016,0,True,-0.2488166769469766,False,True,False,0,1
0,1,0,-1.2367242199587352,1,1,2,0.5065297021891128,1,False,-0.935924288344758,False,False,False,0,2
1,0,1,-0.0151133083578247,1,1,0,1.0050422449280532,0,True,0.335843012957048,False,True,False,1,1
0,0,0,-1.1145631287986442,1,1,0,-1.3213496211870024,0,True,-0.951379793742523,False,False,False,0,2
0,0,0,1.5322605130033284,1,1,2,1.536788957182923,0,False,2.4245441709978612,False,False,True,1,3
1,0,0,-0.055833672077855,1,1,1,-0.3243245357091214,1,False,-0.2536741215005599,False,True,False,0,0
0,0,0,-1.0331224013585834,1,1,2,-0.1581536881294745,1,True,-0.8211119625327894,False,False,False,0,2
1,0,0,-1.2774445836787656,0,1,0,-1.3213496211870024,0,True,-0.99553838059328,False,False,False,0,2
1,1,0,-0.5037576729981889,1,0,2,1.1379789229917707,1,False,-0.1322380076609778,True,False,False,1,1
1,0,0,0.1070477828022663,1,0,0,-0.1249195186135452,0,True,-0.0637921980423042,False,True,False,0,0
